,Episode,Reward
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-20.0
16,16,-21.0
16,16,-18.0
16,16,-20.0
16,16,-20.0
16,16,-19.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-20.0
16,16,-19.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-19.0
16,16,-20.0
16,16,-20.0
16,16,-20.0
16,16,-17.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-19.0
16,16,-19.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-19.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-20.0
16,16,-20.0
16,16,-20.0
16,16,-21.0
16,16,-19.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-18.0
17,17,-21.0
17,17,-19.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-20.0
17,17,-18.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-19.0
17,17,-21.0
17,17,-20.0
17,17,-20.0
17,17,-21.0
17,17,-19.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-19.0
17,17,-20.0
17,17,-20.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-20.0
17,17,-21.0
17,17,-19.0
17,17,-19.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-19.0
17,17,-20.0
17,17,-16.0
17,17,-20.0
17,17,-20.0
17,17,-20.0
17,17,-19.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-20.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-20.0
17,17,-20.0
17,17,-19.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-19.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-19.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-18.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-20.0
17,17,-21.0
17,17,-20.0
17,17,-19.0
17,17,-21.0
17,17,-18.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-19.0
17,17,-21.0
17,17,-21.0
17,17,-18.0
17,17,-21.0
17,17,-19.0
17,17,-19.0
17,17,-19.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-19.0
17,17,-18.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-19.0
17,17,-20.0
17,17,-21.0
17,17,-19.0
17,17,-21.0
17,17,-21.0
17,17,-20.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-21.0
17,17,-19.0
17,17,-20.0
17,17,-20.0
17,17,-20.0
17,17,-20.0
17,17,-18.0
18,18,-20.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-18.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-19.0
18,18,-20.0
18,18,-19.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-19.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-20.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-19.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-19.0
18,18,-17.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-19.0
18,18,-19.0
18,18,-21.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-20.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-18.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-19.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-19.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-19.0
18,18,-20.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-20.0
18,18,-18.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-19.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-19.0
18,18,-19.0
18,18,-20.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
18,18,-20.0
18,18,-21.0
18,18,-21.0
18,18,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-19.0
19,19,-19.0
19,19,-20.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-19.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-19.0
19,19,-20.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-18.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-19.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-19.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-20.0
19,19,-20.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-19.0
19,19,-18.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-19.0
19,19,-19.0
19,19,-21.0
19,19,-18.0
19,19,-21.0
19,19,-19.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-19.0
19,19,-21.0
19,19,-18.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-18.0
19,19,-20.0
19,19,-21.0
19,19,-18.0
19,19,-20.0
19,19,-20.0
19,19,-20.0
19,19,-20.0
19,19,-18.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-18.0
19,19,-21.0
19,19,-21.0
19,19,-19.0
19,19,-19.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-19.0
19,19,-20.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-19.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-18.0
19,19,-19.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-19.0
19,19,-21.0
19,19,-19.0
19,19,-21.0
19,19,-19.0
19,19,-19.0
19,19,-21.0
19,19,-19.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-19.0
19,19,-19.0
19,19,-19.0
19,19,-20.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-20.0
19,19,-21.0
19,19,-21.0
19,19,-20.0
19,19,-20.0
